Intensity,E4,Composition,Points:0,Points:1,Points:2
0.84592,0.51209,0.44397,-0.10379,0.28196,-0.33691
0.8374,0.4918,0.44397,-0.10379,0.2898,-0.33691
0.82879,0.47193,0.44397,-0.10379,0.29763,-0.33691
0.82009,0.45251,0.44397,-0.10379,0.30547,-0.33691
0.81132,0.43354,0.44397,-0.10379,0.3133,-0.33691
0.80249,0.41506,0.44397,-0.10379,0.32113,-0.33691
0.7936,0.39705,0.44397,-0.10379,0.32897,-0.33691
0.78465,0.37954,0.44397,-0.10379,0.3368,-0.33691
0.77566,0.36251,0.44397,-0.10379,0.34464,-0.33691
0.76661,0.34596,0.44397,-0.10379,0.35247,-0.33691
0.75751,0.32988,0.44397,-0.10379,0.3603,-0.33691
0.74836,0.31425,0.44397,-0.10379,0.36814,-0.33691
0.73913,0.29906,0.44397,-0.10379,0.37597,-0.33691
0.72983,0.28429,0.44397,-0.10379,0.38381,-0.33691
0.72044,0.26991,0.44397,-0.10379,0.39164,-0.33691
0.71092,0.2559,0.44397,-0.10379,0.39948,-0.33691
0.70125,0.24222,0.44397,-0.10379,0.40731,-0.33691
0.69137,0.22883,0.44397,-0.10379,0.41514,-0.33691
0.68126,0.21575,0.44397,-0.10379,0.42298,-0.33691
0.67136,0.2036,0.44397,-0.10379,0.43081,-0.33691
0.66859,0.20053,0.44397,-0.10379,0.43865,-0.33691
0.69268,0.23021,0,-0.10379,0.44648,-0.33691
0.67829,0.21187,0,-0.10379,0.45431,-0.33691
0.67506,0.20783,0,-0.10379,0.46215,-0.33691
0.68125,0.21539,0,-0.10379,0.46998,-0.33691
0.68148,0.21571,0,-0.10379,0.47782,-0.33691
0.68383,0.2187,0,-0.10379,0.48565,-0.33691
0.68716,0.223,0,-0.10379,0.49348,-0.33691
0.69113,0.22823,0,-0.10379,0.50132,-0.33691
0.69614,0.23493,0,-0.10379,0.50915,-0.33691
0.7024,0.24352,0,-0.10379,0.51699,-0.33691
0.70998,0.25423,0,-0.10379,0.52482,-0.33691
0.93052,0.75038,0,-0.10379,-0.52495,-0.32907
0.91609,0.70486,0,-0.10379,-0.51712,-0.32907
0.90192,0.6622,0,-0.10379,-0.50928,-0.32907
0.88775,0.62151,0,-0.10379,-0.50145,-0.32907
0.87314,0.58155,0,-0.10379,-0.49361,-0.32907
0.85761,0.54127,0,-0.10379,-0.48578,-0.32907
0.84235,0.50376,0,-0.10379,-0.47795,-0.32907
0.82769,0.46947,0,-0.10379,-0.47011,-0.32907
0.80299,0.41745,0,-0.10379,-0.46228,-0.32907
0.79848,0.4076,0,-0.10379,-0.45444,-0.32907
0.80586,0.42184,0,-0.10379,-0.44661,-0.32907
0.74717,0.3117,0.44397,-0.10379,-0.43878,-0.32907
0.74445,0.30716,0.44397,-0.10379,-0.43094,-0.32907
0.74569,0.30927,0.44397,-0.10379,-0.42311,-0.32907
0.745,0.30815,0.44397,-0.10379,-0.41527,-0.32907
0.74325,0.30526,0.44397,-0.10379,-0.40744,-0.32907
0.74113,0.30179,0.44397,-0.10379,-0.39961,-0.32907
0.73912,0.29852,0.44397,-0.10379,-0.39177,-0.32907
0.73748,0.29587,0.44397,-0.10379,-0.38394,-0.32907
0.73641,0.29415,0.44397,-0.10379,-0.3761,-0.32907
0.73602,0.29352,0.44397,-0.10379,-0.36827,-0.32907
0.73637,0.29407,0.44397,-0.10379,-0.36043,-0.32907
0.73747,0.29582,0.44397,-0.10379,-0.3526,-0.32907
0.73929,0.29876,0.44397,-0.10379,-0.34477,-0.32907
0.74178,0.3028,0.44397,-0.10379,-0.33693,-0.32907
0.74485,0.30784,0.44397,-0.10379,-0.3291,-0.32907
0.74838,0.31372,0.44397,-0.10379,-0.32126,-0.32907
0.75225,0.32026,0.44397,-0.10379,-0.31343,-0.32907
0.75632,0.32725,0.44397,-0.10379,-0.3056,-0.32907
0.76045,0.33445,0.44397,-0.10379,-0.29776,-0.32907
0.76449,0.34161,0.44397,-0.10379,-0.28993,-0.32907
0.76831,0.3485,0.44397,-0.10379,-0.28209,-0.32907
0.77181,0.35489,0.44397,-0.10379,-0.27426,-0.32907
0.77488,0.36058,0.44397,-0.10379,-0.26643,-0.32907
0.77745,0.3654,0.44397,-0.10379,-0.25859,-0.32907
0.77949,0.36926,0.44397,-0.10379,-0.25076,-0.32907
0.78098,0.3721,0.44397,-0.10379,-0.24292,-0.32907
0.78195,0.37396,0.44397,-0.10379,-0.23509,-0.32907
0.78245,0.37493,0.44397,-0.10379,-0.22725,-0.32907
0.78258,0.3752,0.44397,-0.10379,-0.21942,-0.32907
0.78246,0.37499,0.44397,-0.10379,-0.21159,-0.32907
0.78225,0.37461,0.44397,-0.10379,-0.20375,-0.32907
0.78213,0.37442,0.44397,-0.10379,-0.19592,-0.32907
0.7823,0.37478,0.44397,-0.10379,-0.18808,-0.32907
0.78298,0.37613,0.44397,-0.10379,-0.18025,-0.32907
0.78439,0.37889,0.44397,-0.10379,-0.17242,-0.32907
0.78673,0.38351,0.44397,-0.10379,-0.16458,-0.32907
0.7902,0.39041,0.44397,-0.10379,-0.15675,-0.32907
0.79497,0.40003,0.44397,-0.10379,-0.14891,-0.32907
0.80117,0.41278,0.44397,-0.10379,-0.14108,-0.32907
0.80889,0.42906,0.44397,-0.10379,-0.13325,-0.32907
0.81815,0.44923,0.44397,-0.10379,-0.12541,-0.32907
0.82894,0.47361,0.44397,-0.10379,-0.11758,-0.32907
0.84119,0.50244,0.44397,-0.10379,-0.10974,-0.32907
0.85476,0.53592,0.44397,-0.10379,-0.10191,-0.32907
0.8695,0.57411,0.44397,-0.10379,-0.094075,-0.32907
0.88519,0.61697,0.44397,-0.10379,-0.08624,-0.32907
0.9016,0.66431,0.44397,-0.10379,-0.078406,-0.32907
0.91848,0.71576,0.44397,-0.10379,-0.070572,-0.32907
0.93557,0.77082,0.44397,-0.10379,-0.062738,-0.32907
0.95259,0.82875,0.44397,-0.10379,-0.054904,-0.32907
0.96929,0.8887,0.44397,-0.10379,-0.04707,-0.32907
0.98543,0.94962,0.44397,-0.10379,-0.039236,-0.32907
1.0008,1.0104,0.44397,-0.10379,-0.031402,-0.32907
1.0151,1.0698,0.44397,-0.10379,-0.023567,-0.32907
1.0283,1.1265,0.44397,-0.10379,-0.015733,-0.32907
1.0401,1.1794,0.44397,-0.10379,-0.0078992,-0.32907
1.0505,1.2272,0.44397,-0.10379,-0.0000651,-0.32907
1.0594,1.269,0.44397,-0.10379,0.007769,-0.32907
1.0666,1.304,0.44397,-0.10379,0.015603,-0.32907
1.0722,1.3315,0.44397,-0.10379,0.023437,-0.32907
1.0762,1.3511,0.44397,-0.10379,0.031271,-0.32907
1.0786,1.3628,0.44397,-0.10379,0.039106,-0.32907
1.0794,1.3665,0.44397,-0.10379,0.04694,-0.32907
1.0788,1.3628,0.44397,-0.10379,0.054774,-0.32907
1.0767,1.352,0.44397,-0.10379,0.062608,-0.32907
1.0734,1.335,0.44397,-0.10379,0.070442,-0.32907
1.0689,1.3125,0.44397,-0.10379,0.078276,-0.32907
1.0635,1.2854,0.44397,-0.10379,0.08611,-0.32907
1.0571,1.2545,0.44397,-0.10379,0.093944,-0.32907
1.0501,1.2209,0.44397,-0.10379,0.10178,-0.32907
1.0424,1.1853,0.44397,-0.10379,0.10961,-0.32907
1.0344,1.1485,0.44397,-0.10379,0.11745,-0.32907
1.0259,1.1112,0.44397,-0.10379,0.12528,-0.32907
1.0173,1.0739,0.44397,-0.10379,0.13311,-0.32907
1.0086,1.0371,0.44397,-0.10379,0.14095,-0.32907
0.99977,1.0012,0.44397,-0.10379,0.14878,-0.32907
0.99101,0.96627,0.44397,-0.10379,0.15662,-0.32907
0.98232,0.93259,0.44397,-0.10379,0.16445,-0.32907
0.97372,0.90018,0.44397,-0.10379,0.17229,-0.32907
0.96524,0.86906,0.44397,-0.10379,0.18012,-0.32907
0.95688,0.83917,0.44397,-0.10379,0.18795,-0.32907
0.94861,0.81042,0.44397,-0.10379,0.19579,-0.32907
0.94043,0.78271,0.44397,-0.10379,0.20362,-0.32907
0.9323,0.75591,0.44397,-0.10379,0.21146,-0.32907
0.9242,0.7299,0.44397,-0.10379,0.21929,-0.32907
0.9161,0.70456,0.44397,-0.10379,0.22712,-0.32907
0.90796,0.6798,0.44397,-0.10379,0.23496,-0.32907
0.89977,0.65552,0.44397,-0.10379,0.24279,-0.32907
0.89148,0.63167,0.44397,-0.10379,0.25063,-0.32907
0.8831,0.6082,0.44397,-0.10379,0.25846,-0.32907
0.87459,0.5851,0.44397,-0.10379,0.2663,-0.32907
0.86597,0.56236,0.44397,-0.10379,0.27413,-0.32907
0.85722,0.53998,0.44397,-0.10379,0.28196,-0.32907
0.84835,0.51801,0.44397,-0.10379,0.2898,-0.32907
0.83937,0.49645,0.44397,-0.10379,0.29763,-0.32907
0.83028,0.47534,0.44397,-0.10379,0.30547,-0.32907
0.8211,0.45472,0.44397,-0.10379,0.3133,-0.32907
0.81183,0.4346,0.44397,-0.10379,0.32113,-0.32907
0.80248,0.41499,0.44397,-0.10379,0.32897,-0.32907
0.79305,0.39592,0.44397,-0.10379,0.3368,-0.32907
0.78356,0.37737,0.44397,-0.10379,0.34464,-0.32907
0.774,0.35935,0.44397,-0.10379,0.35247,-0.32907
0.76437,0.34183,0.44397,-0.10379,0.3603,-0.32907
0.75464,0.32481,0.44397,-0.10379,0.36814,-0.32907
0.74483,0.30825,0.44397,-0.10379,0.37597,-0.32907
0.73489,0.29213,0.44397,-0.10379,0.38381,-0.32907
0.72482,0.27643,0.44397,-0.10379,0.39164,-0.32907
0.71458,0.26111,0.44397,-0.10379,0.39948,-0.32907
0.70412,0.24613,0.44397,-0.10379,0.40731,-0.32907
0.69336,0.23141,0.44397,-0.10379,0.41514,-0.32907
0.68225,0.21693,0.44397,-0.10379,0.42298,-0.32907
0.6711,0.2032,0.44397,-0.10379,0.43081,-0.32907
0.66645,0.19785,0.44397,-0.10379,0.43865,-0.32907
0.69021,0.22696,0,-0.10379,0.44648,-0.32907
0.67515,0.20792,0,-0.10379,0.45431,-0.32907
0.67053,0.20229,0,-0.10379,0.46215,-0.32907
0.67574,0.20851,0,-0.10379,0.46998,-0.32907
0.67536,0.20805,0,-0.10379,0.47782,-0.32907
0.67707,0.21017,0,-0.10379,0.48565,-0.32907
0.67992,0.21374,0,-0.10379,0.49348,-0.32907
0.6835,0.2183,0,-0.10379,0.50132,-0.32907
0.6882,0.22439,0,-0.10379,0.50915,-0.32907
0.69423,0.23239,0,-0.10379,0.51699,-0.32907
0.70167,0.24252,0,-0.10379,0.52482,-0.32907
0.91929,0.71487,0,-0.10379,-0.52495,-0.32124
0.90486,0.67097,0,-0.10379,-0.51712,-0.32124
0.89076,0.63007,0,-0.10379,-0.50928,-0.32124
0.87674,0.59125,0,-0.10379,-0.50145,-0.32124
0.86234,0.55331,0,-0.10379,-0.49361,-0.32124
0.84708,0.5152,0,-0.10379,-0.48578,-0.32124
0.83218,0.47987,0,-0.10379,-0.47795,-0.32124
0.81791,0.44766,0,-0.10379,-0.47011,-0.32124
0.79366,0.39839,0,-0.10379,-0.46228,-0.32124
0.78968,0.38994,0,-0.10379,-0.45444,-0.32124
0.79773,0.40512,0,-0.10379,-0.44661,-0.32124
0.73912,0.29849,0.44397,-0.10379,-0.43878,-0.32124
0.737,0.29505,0.44397,-0.10379,-0.43094,-0.32124
0.73883,0.29805,0.44397,-0.10379,-0.42311,-0.32124
0.73873,0.29792,0.44397,-0.10379,-0.41527,-0.32124
0.73757,0.29605,0.44397,-0.10379,-0.40744,-0.32124
0.73606,0.29362,0.44397,-0.10379,-0.39961,-0.32124
0.73465,0.29138,0.44397,-0.10379,-0.39177,-0.32124
0.73363,0.28976,0.44397,-0.10379,-0.38394,-0.32124
0.73319,0.28906,0.44397,-0.10379,-0.3761,-0.32124
0.73343,0.28944,0.44397,-0.10379,-0.36827,-0.32124
0.73442,0.29099,0.44397,-0.10379,-0.36043,-0.32124
0.73617,0.29377,0.44397,-0.10379,-0.3526,-0.32124
0.73865,0.29774,0.44397,-0.10379,-0.34477,-0.32124
0.74179,0.30283,0.44397,-0.10379,-0.33693,-0.32124
0.7455,0.30894,0.44397,-0.10379,-0.3291,-0.32124
0.74967,0.31591,0.44397,-0.10379,-0.32126,-0.32124
0.75417,0.32356,0.44397,-0.10379,-0.31343,-0.32124
0.75885,0.33166,0.44397,-0.10379,-0.3056,-0.32124
0.76356,0.33998,0.44397,-0.10379,-0.29776,-0.32124
0.76816,0.34825,0.44397,-0.10379,-0.28993,-0.32124
0.77251,0.35622,0.44397,-0.10379,-0.28209,-0.32124
0.7765,0.36364,0.44397,-0.10379,-0.27426,-0.32124
0.78003,0.37031,0.44397,-0.10379,-0.26643,-0.32124
0.78302,0.37603,0.44397,-0.10379,-0.25859,-0.32124
0.78543,0.3807,0.44397,-0.10379,-0.25076,-0.32124
0.78726,0.38427,0.44397,-0.10379,-0.24292,-0.32124
0.78852,0.38675,0.44397,-0.10379,-0.23509,-0.32124
0.78927,0.38825,0.44397,-0.10379,-0.22725,-0.32124
0.78962,0.38895,0.44397,-0.10379,-0.21942,-0.32124
0.78968,0.3891,0.44397,-0.10379,-0.21159,-0.32124
0.78963,0.38903,0.44397,-0.10379,-0.20375,-0.32124
0.78964,0.3891,0.44397,-0.10379,-0.19592,-0.32124
0.78993,0.38972,0.44397,-0.10379,-0.18808,-0.32124
0.79073,0.39135,0.44397,-0.10379,-0.18025,-0.32124
0.79225,0.39444,0.44397,-0.10379,-0.17242,-0.32124
0.79473,0.39947,0.44397,-0.10379,-0.16458,-0.32124
0.79835,0.40691,0.44397,-0.10379,-0.15675,-0.32124
0.8033,0.41721,0.44397,-0.10379,-0.14891,-0.32124
0.80972,0.43084,0.44397,-0.10379,-0.14108,-0.32124
0.81769,0.4482,0.44397,-0.10379,-0.13325,-0.32124
0.82724,0.4697,0.44397,-0.10379,-0.12541,-0.32124
0.83836,0.49567,0.44397,-0.10379,-0.11758,-0.32124
0.85097,0.52639,0.44397,-0.10379,-0.10974,-0.32124
0.86494,0.56205,0.44397,-0.10379,-0.10191,-0.32124
0.88009,0.60274,0.44397,-0.10379,-0.094075,-0.32124
0.8962,0.6484,0.44397,-0.10379,-0.08624,-0.32124
0.91305,0.69881,0.44397,-0.10379,-0.078406,-0.32124
0.93035,0.7536,0.44397,-0.10379,-0.070572,-0.32124
0.94784,0.81218,0.44397,-0.10379,-0.062738,-0.32124
0.96525,0.87378,0.44397,-0.10379,-0.054904,-0.32124
0.9823,0.93745,0.44397,-0.10379,-0.04707,-0.32124
0.99875,1.0021,0.44397,-0.10379,-0.039236,-0.32124
1.0144,1.0664,0.44397,-0.10379,-0.031402,-0.32124
1.0289,1.1291,0.44397,-0.10379,-0.023567,-0.32124
1.0423,1.1889,0.44397,-0.10379,-0.015733,-0.32124
1.0542,1.2444,0.44397,-0.10379,-0.0078992,-0.32124
1.0647,1.2945,0.44397,-0.10379,-0.0000651,-0.32124
1.0735,1.338,0.44397,-0.10379,0.007769,-0.32124
1.0807,1.374,0.44397,-0.10379,0.015603,-0.32124
1.0862,1.4021,0.44397,-0.10379,0.023437,-0.32124
1.09,1.4217,0.44397,-0.10379,0.031271,-0.32124
1.0922,1.4328,0.44397,-0.10379,0.039106,-0.32124
1.0928,1.4355,0.44397,-0.10379,0.04694,-0.32124
1.0919,1.4303,0.44397,-0.10379,0.054774,-0.32124
1.0896,1.4179,0.44397,-0.10379,0.062608,-0.32124
1.086,1.3988,0.44397,-0.10379,0.070442,-0.32124
1.0813,1.3742,0.44397,-0.10379,0.078276,-0.32124
1.0756,1.3449,0.44397,-0.10379,0.08611,-0.32124
1.0691,1.3119,0.44397,-0.10379,0.093944,-0.32124
1.0618,1.2762,0.44397,-0.10379,0.10178,-0.32124
1.054,1.2387,0.44397,-0.10379,0.10961,-0.32124
1.0458,1.2001,0.44397,-0.10379,0.11745,-0.32124
1.0373,1.1612,0.44397,-0.10379,0.12528,-0.32124
1.0286,1.1225,0.44397,-0.10379,0.13311,-0.32124
1.0199,1.0844,0.44397,-0.10379,0.14095,-0.32124
1.0111,1.0474,0.44397,-0.10379,0.14878,-0.32124
1.0025,1.0116,0.44397,-0.10379,0.15662,-0.32124
0.99386,0.9771,0.44397,-0.10379,0.16445,-0.32124
0.98537,0.94397,0.44397,-0.10379,0.17229,-0.32124
0.97701,0.91217,0.44397,-0.10379,0.18012,-0.32124
0.96876,0.88161,0.44397,-0.10379,0.18795,-0.32124
0.96061,0.85218,0.44397,-0.10379,0.19579,-0.32124
0.95252,0.82374,0.44397,-0.10379,0.20362,-0.32124
0.94447,0.79614,0.44397,-0.10379,0.21146,-0.32124
0.93641,0.76924,0.44397,-0.10379,0.21929,-0.32124
0.92831,0.74292,0.44397,-0.10379,0.22712,-0.32124
0.92015,0.71705,0.44397,-0.10379,0.23496,-0.32124
0.91188,0.69157,0.44397,-0.10379,0.24279,-0.32124
0.90348,0.6664,0.44397,-0.10379,0.25063,-0.32124
0.89494,0.64152,0.44397,-0.10379,0.25846,-0.32124
0.88624,0.61691,0.44397,-0.10379,0.2663,-0.32124
0.87738,0.59259,0.44397,-0.10379,0.27413,-0.32124
0.86836,0.56858,0.44397,-0.10379,0.28196,-0.32124
0.85918,0.54493,0.44397,-0.10379,0.2898,-0.32124
0.84986,0.52168,0.44397,-0.10379,0.29763,-0.32124
0.8404,0.49888,0.44397,-0.10379,0.30547,-0.32124
0.83082,0.47656,0.44397,-0.10379,0.3133,-0.32124
0.82113,0.45478,0.44397,-0.10379,0.32113,-0.32124
0.81135,0.43354,0.44397,-0.10379,0.32897,-0.32124
0.80147,0.41287,0.44397,-0.10379,0.3368,-0.32124
0.7915,0.39277,0.44397,-0.10379,0.34464,-0.32124
0.78144,0.37323,0.44397,-0.10379,0.35247,-0.32124
0.77129,0.35424,0.44397,-0.10379,0.3603,-0.32124
0.76102,0.33579,0.44397,-0.10379,0.36814,-0.32124
0.75063,0.31783,0.44397,-0.10379,0.37597,-0.32124
0.74008,0.30035,0.44397,-0.10379,0.38381,-0.32124
0.72935,0.2833,0.44397,-0.10379,0.39164,-0.32124
0.71841,0.26665,0.44397,-0.10379,0.39948,-0.32124
0.70717,0.25034,0.44397,-0.10379,0.40731,-0.32124
0.69556,0.23428,0.44397,-0.10379,0.41514,-0.32124
0.68345,0.21839,0.44397,-0.10379,0.42298,-0.32124
0.67103,0.20304,0.44397,-0.10379,0.43081,-0.32124
0.66445,0.19536,0.44397,-0.10379,0.43865,-0.32124
0.68804,0.22416,0,-0.10379,0.44648,-0.32124
0.67229,0.20437,0,-0.10379,0.45431,-0.32124
0.66626,0.19716,0,-0.10379,0.46215,-0.32124
0.67055,0.20218,0,-0.10379,0.46998,-0.32124
0.66958,0.20101,0,-0.10379,0.47782,-0.32124
0.67068,0.20234,0,-0.10379,0.48565,-0.32124
0.67306,0.20524,0,-0.10379,0.49348,-0.32124
0.67627,0.2092,0,-0.10379,0.50132,-0.32124
0.68067,0.21471,0,-0.10379,0.50915,-0.32124
0.68646,0.22214,0,-0.10379,0.51699,-0.32124
0.69373,0.23172,0,-0.10379,0.52482,-0.32124
0.90796,0.68031,0,-0.10379,-0.52495,-0.3134
0.89354,0.63805,0,-0.10379,-0.51712,-0.3134
0.87952,0.59888,0,-0.10379,-0.50928,-0.3134
0.86565,0.56193,0,-0.10379,-0.50145,-0.3134
0.85147,0.52597,0,-0.10379,-0.49361,-0.3134
0.83652,0.48999,0,-0.10379,-0.48578,-0.3134
0.82198,0.4568,0,-0.10379,-0.47795,-0.3134
0.80813,0.42664,0,-0.10379,-0.47011,-0.3134
0.78434,0.38003,0,-0.10379,-0.46228,-0.3134
0.78092,0.37292,0,-0.10379,-0.45444,-0.3134
0.78972,0.3891,0,-0.10379,-0.44661,-0.3134
0.73117,0.28586,0.44397,-0.10379,-0.43878,-0.3134
0.72966,0.28347,0.44397,-0.10379,-0.43094,-0.3134
0.73211,0.28737,0.44397,-0.10379,-0.42311,-0.3134
0.73265,0.28824,0.44397,-0.10379,-0.41527,-0.3134
0.73213,0.28743,0.44397,-0.10379,-0.40744,-0.3134
0.73127,0.28607,0.44397,-0.10379,-0.39961,-0.3134
0.73051,0.28489,0.44397,-0.10379,-0.39177,-0.3134
0.73016,0.28433,0.44397,-0.10379,-0.38394,-0.3134
0.73038,0.28467,0.44397,-0.10379,-0.3761,-0.3134
0.73129,0.28609,0.44397,-0.10379,-0.36827,-0.3134
0.73295,0.28869,0.44397,-0.10379,-0.36043,-0.3134
0.73537,0.29251,0.44397,-0.10379,-0.3526,-0.3134
0.73851,0.29754,0.44397,-0.10379,-0.34477,-0.3134
0.74231,0.30371,0.44397,-0.10379,-0.33693,-0.3134
0.74667,0.31091,0.44397,-0.10379,-0.3291,-0.3134
0.75148,0.319,0.44397,-0.10379,-0.32126,-0.3134
0.75659,0.32777,0.44397,-0.10379,-0.31343,-0.3134
0.76186,0.337,0.44397,-0.10379,-0.3056,-0.3134
0.76714,0.34643,0.44397,-0.10379,-0.29776,-0.3134
0.77227,0.3558,0.44397,-0.10379,-0.28993,-0.3134
0.77711,0.36483,0.44397,-0.10379,-0.28209,-0.3134
0.78156,0.37326,0.44397,-0.10379,-0.27426,-0.3134
0.78549,0.38085,0.44397,-0.10379,-0.26643,-0.3134
0.78885,0.38742,0.44397,-0.10379,-0.25859,-0.3134
0.79158,0.39282,0.44397,-0.10379,-0.25076,-0.3134
0.79367,0.39701,0.44397,-0.10379,-0.24292,-0.3134
0.79515,0.4,0.44397,-0.10379,-0.23509,-0.3134
0.79607,0.4019,0.44397,-0.10379,-0.22725,-0.3134
0.79655,0.40288,0.44397,-0.10379,-0.21942,-0.3134
0.7967,0.40323,0.44397,-0.10379,-0.21159,-0.3134
0.79671,0.40328,0.44397,-0.10379,-0.20375,-0.3134
0.79675,0.40342,0.44397,-0.10379,-0.19592,-0.3134
0.79706,0.40409,0.44397,-0.10379,-0.18808,-0.3134
0.79786,0.40578,0.44397,-0.10379,-0.18025,-0.3134
0.79939,0.40898,0.44397,-0.10379,-0.17242,-0.3134
0.80188,0.41419,0.44397,-0.10379,-0.16458,-0.3134
0.80554,0.42191,0.44397,-0.10379,-0.15675,-0.3134
0.81056,0.43265,0.44397,-0.10379,-0.14891,-0.3134
0.81708,0.44687,0.44397,-0.10379,-0.14108,-0.3134
0.82519,0.46504,0.44397,-0.10379,-0.13325,-0.3134
0.83493,0.48757,0.44397,-0.10379,-0.12541,-0.3134
0.84629,0.51484,0.44397,-0.10379,-0.11758,-0.3134
0.85917,0.54713,0.44397,-0.10379,-0.10974,-0.3134
0.87344,0.58465,0.44397,-0.10379,-0.10191,-0.3134
0.88893,0.62749,0.44397,-0.10379,-0.094075,-0.3134
0.90541,0.67558,0.44397,-0.10379,-0.08624,-0.3134
0.92262,0.72871,0.44397,-0.10379,-0.078406,-0.3134
0.94029,0.78645,0.44397,-0.10379,-0.070572,-0.3134
0.95815,0.84816,0.44397,-0.10379,-0.062738,-0.3134
0.97589,0.91303,0.44397,-0.10379,-0.054904,-0.3134
0.99326,0.98002,0.44397,-0.10379,-0.04707,-0.3134
1.01,1.0479,0.44397,-0.10379,-0.039236,-0.3134
1.0258,1.1155,0.44397,-0.10379,-0.031402,-0.3134
1.0406,1.1811,0.44397,-0.10379,-0.023567,-0.3134
1.0541,1.2436,0.44397,-0.10379,-0.015733,-0.3134
1.0661,1.3014,0.44397,-0.10379,-0.0078992,-0.3134
1.0766,1.3532,0.44397,-0.10379,-0.0000651,-0.3134
1.0854,1.3981,0.44397,-0.10379,0.007769,-0.3134
1.0925,1.4349,0.44397,-0.10379,0.015603,-0.3134
1.0979,1.4632,0.44397,-0.10379,0.023437,-0.3134
1.1015,1.4826,0.44397,-0.10379,0.031271,-0.3134
1.1035,1.4929,0.44397,-0.10379,0.039106,-0.3134
1.1039,1.4945,0.44397,-0.10379,0.04694,-0.3134
1.1028,1.4879,0.44397,-0.10379,0.054774,-0.3134
1.1002,1.4737,0.44397,-0.10379,0.062608,-0.3134
1.0964,1.4528,0.44397,-0.10379,0.070442,-0.3134
1.0914,1.4262,0.44397,-0.10379,0.078276,-0.3134
1.0855,1.395,0.44397,-0.10379,0.08611,-0.3134
1.0788,1.3601,0.44397,-0.10379,0.093944,-0.3134
1.0714,1.3227,0.44397,-0.10379,0.10178,-0.3134
1.0635,1.2837,0.44397,-0.10379,0.10961,-0.3134
1.0552,1.2438,0.44397,-0.10379,0.11745,-0.3134
1.0467,1.2038,0.44397,-0.10379,0.12528,-0.3134
1.0381,1.1643,0.44397,-0.10379,0.13311,-0.3134
1.0295,1.1256,0.44397,-0.10379,0.14095,-0.3134
1.0209,1.0881,0.44397,-0.10379,0.14878,-0.3134
1.0124,1.052,0.44397,-0.10379,0.15662,-0.3134
1.004,1.0173,0.44397,-0.10379,0.16445,-0.3134
0.9957,0.98408,0.44397,-0.10379,0.17229,-0.3134
0.98757,0.95218,0.44397,-0.10379,0.18012,-0.3134
0.97955,0.9215,0.44397,-0.10379,0.18795,-0.3134
0.97162,0.8919,0.44397,-0.10379,0.19579,-0.3134
0.96373,0.8632,0.44397,-0.10379,0.20362,-0.3134
0.95585,0.83523,0.44397,-0.10379,0.21146,-0.3134
0.94794,0.80783,0.44397,-0.10379,0.21929,-0.3134
0.93994,0.78086,0.44397,-0.10379,0.22712,-0.3134
0.93183,0.75419,0.44397,-0.10379,0.23496,-0.3134
0.92357,0.72774,0.44397,-0.10379,0.24279,-0.3134
0.91513,0.70146,0.44397,-0.10379,0.25063,-0.3134
0.90649,0.67532,0.44397,-0.10379,0.25846,-0.3134
0.89765,0.64933,0.44397,-0.10379,0.2663,-0.3134
0.88861,0.62353,0.44397,-0.10379,0.27413,-0.3134
0.87936,0.59795,0.44397,-0.10379,0.28196,-0.3134
0.86991,0.57266,0.44397,-0.10379,0.2898,-0.3134
0.86028,0.54773,0.44397,-0.10379,0.29763,-0.3134
0.85049,0.52322,0.44397,-0.10379,0.30547,-0.3134
0.84054,0.4992,0.44397,-0.10379,0.3133,-0.3134
0.83046,0.47572,0.44397,-0.10379,0.32113,-0.3134
0.82026,0.45281,0.44397,-0.10379,0.32897,-0.3134
0.80995,0.4305,0.44397,-0.10379,0.3368,-0.3134
0.79952,0.40881,0.44397,-0.10379,0.34464,-0.3134
0.78898,0.38772,0.44397,-0.10379,0.35247,-0.3134
0.77832,0.36722,0.44397,-0.10379,0.3603,-0.3134
0.76753,0.34729,0.44397,-0.10379,0.36814,-0.3134
0.75657,0.3279,0.44397,-0.10379,0.37597,-0.3134
0.74544,0.30902,0.44397,-0.10379,0.38381,-0.3134
0.73407,0.2906,0.44397,-0.10379,0.39164,-0.3134
0.72244,0.27259,0.44397,-0.10379,0.39948,-0.3134
0.71045,0.25493,0.44397,-0.10379,0.40731,-0.3134
0.69798,0.23749,0.44397,-0.10379,0.41514,-0.3134
0.68488,0.22015,0.44397,-0.10379,0.42298,-0.3134
0.67118,0.20313,0.44397,-0.10379,0.43081,-0.3134
0.66262,0.1931,0.44397,-0.10379,0.43865,-0.3134
0.68621,0.22186,0,-0.10379,0.44648,-0.3134
0.66974,0.20125,0,-0.10379,0.45431,-0.3134
0.66228,0.19247,0,-0.10379,0.46215,-0.3134
0.6657,0.19639,0,-0.10379,0.46998,-0.3134
0.66418,0.1946,0,-0.10379,0.47782,-0.3134
0.66468,0.19519,0,-0.10379,0.48565,-0.3134
0.66661,0.19747,0,-0.10379,0.49348,-0.3134
0.66945,0.20088,0,-0.10379,0.50132,-0.3134
0.67354,0.20584,0,-0.10379,0.50915,-0.3134
0.67909,0.21274,0,-0.10379,0.51699,-0.3134
0.68618,0.22179,0,-0.10379,0.52482,-0.3134
0.89656,0.64684,0,-0.10379,-0.52495,-0.30557
